DEPARTURES_PERFORMED,PASSENGERS,DISTANCE,UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
59.00,6954.00,1440.00,WN,13232,MDW,15376,TUS,6
59.00,6954.00,1999.00,US,14107,PHX,10821,BWI,4
59.00,6960.00,413.00,UA,10721,BOS,12264,IAD,7
59.00,6972.00,957.00,NK,13204,MCO,11433,DTW,4
59.00,6977.00,1437.00,AA,13930,ORD,15376,TUS,6
59.00,6978.00,600.00,US,14635,RSW,11057,CLT,6
59.00,6978.00,756.00,DL,11193,CVG,13204,MCO,4
59.00,6990.00,1173.00,B6,10529,BDL,11697,FLL,12
59.00,6991.00,1437.00,AA,13930,ORD,15376,TUS,11
59.00,6992.00,338.00,US,14908,SNA,14107,PHX,4
59.00,6998.00,508.00,US,11057,CLT,15304,TPA,7
59.00,6998.00,1489.00,US,14107,PHX,12339,IND,1
59.00,7002.00,2586.00,B6,14771,SFO,12478,JFK,11
59.00,7003.00,909.00,WN,14893,SMF,11292,DEN,4
59.00,7010.00,2133.00,US,14107,PHX,11618,EWR,10
59.00,7018.00,1999.00,US,14107,PHX,10821,BWI,6
59.00,7025.00,2039.00,WN,12889,LAS,13204,MCO,9
59.00,7030.00,946.00,AA,13303,MIA,10821,BWI,6
59.00,7031.00,1313.00,AA,11298,DFW,11638,FAT,11
59.00,7043.00,1703.00,F9,11292,DEN,11697,FLL,4
59.00,7047.00,237.00,AA,11298,DFW,15370,TUL,9
59.00,7052.00,1987.00,WN,12889,LAS,10792,BUF,4
59.00,7056.00,1452.00,WN,12264,IAD,11292,DEN,11
59.00,7071.00,972.00,B6,12197,HPN,13204,MCO,11
59.00,7079.00,1987.00,WN,10792,BUF,12889,LAS,4
59.00,7083.00,236.00,AA,12889,LAS,12892,LAX,9
59.00,7085.00,1313.00,AA,11638,FAT,11298,DFW,10
59.00,7089.00,448.00,US,14100,PHL,11057,CLT,9
59.00,7098.00,284.00,WN,11066,CMH,13232,MDW,10
59.00,7101.00,1987.00,WN,10792,BUF,12889,LAS,9
59.00,7118.00,1751.00,WN,13232,MDW,14057,PDX,5
59.00,7120.00,2288.00,VX,12892,LAX,12264,IAD,9
59.00,7127.00,1066.00,WN,13342,MKE,13204,MCO,3
59.00,7131.00,466.00,NK,13577,MYR,10158,ACY,9
59.00,7140.00,883.00,WN,10821,BWI,14027,PBI,1
59.00,7141.00,602.00,UA,14107,PHX,11292,DEN,12
59.00,7160.00,671.00,WN,14747,SEA,13796,OAK,7
59.00,7169.00,507.00,DL,14107,PHX,14869,SLC,10
59.00,7170.00,862.00,UA,11292,DEN,12892,LAX,2
59.00,7197.00,317.00,DL,13577,MYR,10397,ATL,7
59.00,7198.00,2295.00,WN,14679,SAN,10821,BWI,12
59.00,7201.00,1910.00,WN,12889,LAS,14122,PIT,4
59.00,7207.00,2174.00,NK,12889,LAS,11697,FLL,11
59.00,7212.00,432.00,DL,10397,ATL,12339,IND,2
59.00,7218.00,1589.00,DL,10397,ATL,14869,SLC,3
59.00,7223.00,1262.00,WN,15016,STL,14107,PHX,4
59.00,7225.00,237.00,AA,11298,DFW,15370,TUL,3
59.00,7225.00,599.00,US,13930,ORD,11057,CLT,2
59.00,7226.00,1121.00,WN,13232,MDW,10140,ABQ,12
59.00,7228.00,651.00,US,14107,PHX,14771,SFO,4
59.00,7231.00,1156.00,DL,15016,STL,14869,SLC,3
59.00,7239.00,1333.00,WN,14679,SAN,13198,MCI,8
59.00,7249.00,1900.00,DL,11193,CVG,12892,LAX,10
59.00,7249.00,2378.00,US,14100,PHL,14747,SEA,9
59.00,7258.00,2454.00,CO,12892,LAX,11618,EWR,11
59.00,7266.00,680.00,F9,13487,MSP,11292,DEN,3
59.00,7275.00,1546.00,F9,13204,MCO,11292,DEN,7
59.00,7289.00,951.00,US,14100,PHL,14027,PBI,8
59.00,7298.00,448.00,US,14100,PHL,11057,CLT,1
59.00,7319.00,526.00,DL,10397,ATL,14122,PIT,3
59.00,7321.00,1588.00,WN,12889,LAS,10693,BNA,1
59.00,7329.00,1723.00,UA,13930,ORD,14679,SAN,2
59.00,7330.00,1017.00,AA,14635,RSW,11298,DFW,6
59.00,7338.00,1426.00,DL,14057,PDX,13487,MSP,3
59.00,7338.00,2611.00,B6,10721,BOS,12892,LAX,6
59.00,7342.00,920.00,US,14100,PHL,15304,TPA,4
59.00,7348.00,338.00,US,14908,SNA,14107,PHX,8
59.00,7351.00,760.00,DL,10397,ATL,12478,JFK,7
59.00,7357.00,1501.00,WN,13495,MSY,12889,LAS,11
59.00,7364.00,1066.00,F9,13204,MCO,13342,MKE,3
59.00,7367.00,1670.00,WN,10140,ABQ,10821,BWI,10
59.00,7371.00,1437.00,AA,15376,TUS,13930,ORD,11
59.00,7372.00,946.00,AA,10821,BWI,13303,MIA,11
59.00,7376.00,1506.00,WN,15304,TPA,11292,DEN,6
59.00,7378.00,1345.00,AA,14570,RNO,11298,DFW,7
59.00,7385.00,946.00,AA,13303,MIA,10821,BWI,11
59.00,7386.00,813.00,DL,10397,ATL,10423,AUS,3
59.00,7386.00,1307.00,DL,13487,MSP,15304,TPA,1
59.00,7388.00,1093.00,WN,11697,FLL,12391,ISP,5
59.00,7388.00,1501.00,WN,12889,LAS,13495,MSY,4
59.00,7389.00,758.00,UA,13204,MCO,12264,IAD,3
59.00,7392.00,1258.00,WN,13232,MDW,14869,SLC,8
59.00,7398.00,906.00,DL,13487,MSP,10397,ATL,11
59.00,7399.00,1107.00,AS,14747,SEA,14107,PHX,12
59.00,7410.00,689.00,DL,14869,SLC,14747,SEA,1
59.00,7426.00,1524.00,WN,13342,MKE,12889,LAS,7
59.00,7429.00,448.00,US,14100,PHL,11057,CLT,12
59.00,7429.00,2845.00,US,13830,OGG,14107,PHX,5
59.00,7434.00,2465.00,B6,12478,JFK,10800,BUR,3
59.00,7437.00,802.00,WN,11066,CMH,13204,MCO,7
59.00,7441.00,1024.00,UA,14747,SEA,11292,DEN,7
59.00,7442.00,1013.00,US,14100,PHL,13303,MIA,2
59.00,7442.00,1703.00,F9,11697,FLL,11292,DEN,12
59.00,7443.00,1984.00,WN,12889,LAS,15304,TPA,1
59.00,7443.00,2465.00,B6,12478,JFK,10800,BUR,4
59.00,7453.00,2425.00,CO,14679,SAN,11618,EWR,5
59.00,7456.00,1156.00,DL,14869,SLC,15016,STL,3
59.00,7456.00,1276.00,US,14107,PHX,13487,MSP,9
59.00,7457.00,373.00,DL,11193,CVG,10397,ATL,8
59.00,7462.00,602.00,UA,11292,DEN,14107,PHX,12
59.00,7462.00,2295.00,WN,14679,SAN,10821,BWI,11
59.00,7466.00,1027.00,DL,14321,PWM,10397,ATL,7
59.00,7471.00,1593.00,AA,12892,LAX,15016,STL,6
59.00,7473.00,972.00,B6,13204,MCO,12197,HPN,11
59.00,7482.00,532.00,DL,14893,SMF,14869,SLC,5
59.00,7486.00,1017.00,AA,11298,DFW,14635,RSW,6
59.00,7487.00,1034.00,WN,15304,TPA,12391,ISP,8
59.00,7490.00,1797.00,WN,10693,BNA,12892,LAX,3
59.00,7512.00,946.00,AA,10821,BWI,13303,MIA,6
59.00,7518.00,2295.00,WN,10821,BWI,14679,SAN,11
59.00,7519.00,2039.00,WN,12889,LAS,13204,MCO,11
59.00,7520.00,946.00,FL,10397,ATL,10721,BOS,6
59.00,7523.00,2295.00,WN,10821,BWI,14679,SAN,12
59.00,7524.00,888.00,AA,13930,ORD,11292,DEN,11
59.00,7524.00,1123.00,F9,11292,DEN,11433,DTW,10
59.00,7524.00,1189.00,NK,13204,MCO,14843,SJU,4
59.00,7538.00,1772.00,WN,11066,CMH,12889,LAS,9
59.00,7538.00,2465.00,B6,10800,BUR,12478,JFK,3
59.00,7539.00,2576.00,B6,12478,JFK,13796,OAK,9
59.00,7543.00,683.00,DL,13244,MEM,13204,MCO,9
59.00,7543.00,728.00,US,11057,CLT,10721,BOS,2
59.00,7547.00,466.00,NK,13577,MYR,10158,ACY,4
59.00,7554.00,2153.00,B6,14107,PHX,12478,JFK,3
59.00,7558.00,1407.00,WN,10821,BWI,14683,SAT,7
59.00,7564.00,899.00,NK,11278,DCA,11697,FLL,12
59.00,7564.00,1066.00,F9,13342,MKE,13204,MCO,3
59.00,7568.00,368.00,DL,14869,SLC,12889,LAS,8
59.00,7568.00,1024.00,CO,14027,PBI,11618,EWR,11
59.00,7574.00,1009.00,AS,14107,PHX,14057,PDX,12
59.00,7574.00,1830.00,AA,14831,SJC,13930,ORD,12
59.00,7581.00,1984.00,WN,12889,LAS,15304,TPA,4
59.00,7582.00,931.00,DL,11278,DCA,13487,MSP,7
59.00,7583.00,1300.00,DL,12889,LAS,13487,MSP,9
59.00,7584.00,551.00,AA,15016,STL,11298,DFW,4
59.00,7586.00,1642.00,WN,12191,HOU,13796,OAK,6
59.00,7594.00,1027.00,DL,10397,ATL,14321,PWM,7
59.00,7617.00,274.00,B6,14321,PWM,12478,JFK,8
59.00,7619.00,1524.00,WN,12889,LAS,13342,MKE,11
59.00,7625.00,794.00,WN,14683,SAT,11292,DEN,7
59.00,7631.00,1213.00,AA,11298,DFW,13931,ORF,5
59.00,7633.00,1489.00,US,14107,PHX,12339,IND,11
59.00,7639.00,951.00,US,14027,PBI,14100,PHL,8
59.00,7651.00,931.00,DL,13487,MSP,11278,DCA,7
59.00,7652.00,678.00,US,14100,PHL,13930,ORD,10
59.00,7653.00,1046.00,B6,14843,SJU,11697,FLL,6
59.00,7653.00,1372.00,WN,12889,LAS,15016,STL,2
59.00,7668.00,1449.00,DL,11193,CVG,14869,SLC,1
59.00,7668.00,1587.00,FL,14107,PHX,10397,ATL,6
59.00,7670.00,1589.00,DL,13487,MSP,14771,SFO,3
59.00,7677.00,1313.00,AA,11638,FAT,11298,DFW,6
59.00,7692.00,1189.00,NK,14843,SJU,13204,MCO,4
59.00,7702.00,680.00,WN,13487,MSP,11292,DEN,7
59.00,7702.00,1345.00,AA,14570,RNO,11298,DFW,3
59.00,7716.00,991.00,DL,14869,SLC,13487,MSP,10
59.00,7721.00,1772.00,WN,12889,LAS,11066,CMH,11
59.00,7725.00,1011.00,WN,10792,BUF,13204,MCO,10
59.00,7733.00,631.00,US,11057,CLT,11697,FLL,9
59.00,7734.00,2288.00,AA,12892,LAX,12264,IAD,4
59.00,7745.00,2401.00,CO,14747,SEA,11618,EWR,2
59.00,7755.00,526.00,DL,14122,PIT,10397,ATL,3
59.00,7760.00,2075.00,US,14100,PHL,14107,PHX,2
59.00,7762.00,1069.00,DL,11697,FLL,12478,JFK,7
59.00,7767.00,2153.00,B6,12478,JFK,14107,PHX,3
59.00,7768.00,1024.00,CO,14027,PBI,11618,EWR,12
59.00,7771.00,594.00,DL,10397,ATL,11433,DTW,9
59.00,7772.00,237.00,AA,15370,TUL,11298,DFW,3
59.00,7773.00,1024.00,UA,11292,DEN,14747,SEA,7
59.00,7775.00,594.00,DL,10397,ATL,11433,DTW,5
59.00,7781.00,679.00,AS,14771,SFO,14747,SEA,11
59.00,7781.00,1085.00,DL,11433,DTW,14635,RSW,7
59.00,7785.00,1703.00,WN,11697,FLL,11292,DEN,7
59.00,7791.00,1440.00,WN,13232,MDW,15376,TUS,3
59.00,7796.00,1440.00,WN,15376,TUS,13232,MDW,4
59.00,7797.00,1107.00,AS,14107,PHX,14747,SEA,12
59.00,7798.00,2521.00,US,14771,SFO,14100,PHL,6
59.00,7798.00,2704.00,UA,14771,SFO,10721,BOS,7
59.00,7803.00,2401.00,AS,11618,EWR,14747,SEA,11
59.00,7806.00,944.00,AA,12478,JFK,13204,MCO,12
59.00,7807.00,1910.00,WN,12889,LAS,14122,PIT,11
59.00,7823.00,938.00,CO,13204,MCO,11618,EWR,6
59.00,7828.00,895.00,CO,13204,MCO,11042,CLE,1
59.00,7836.00,599.00,US,11057,CLT,13930,ORD,6
59.00,7836.00,679.00,AS,14771,SFO,14747,SEA,5
59.00,7839.00,1546.00,UA,11292,DEN,13204,MCO,6
59.00,7845.00,237.00,AA,15370,TUL,11298,DFW,12
59.00,7847.00,602.00,US,11292,DEN,14107,PHX,10
59.00,7878.00,1069.00,DL,11697,FLL,12478,JFK,8
59.00,7882.00,1588.00,WN,12889,LAS,10693,BNA,3
59.00,7892.00,951.00,US,14027,PBI,14100,PHL,6
59.00,7894.00,991.00,DL,13487,MSP,14869,SLC,8
59.00,7895.00,1984.00,WN,12889,LAS,15304,TPA,3
59.00,7903.00,2306.00,UA,12264,IAD,14747,SEA,7
59.00,7918.00,1085.00,DL,14635,RSW,11433,DTW,7
59.00,7939.00,1674.00,AA,10721,BOS,14843,SJU,4
59.00,7942.00,1307.00,DL,13487,MSP,15304,TPA,10
59.00,7962.00,581.00,NK,10397,ATL,11697,FLL,7
59.00,7964.00,1524.00,WN,12889,LAS,13342,MKE,4
59.00,7966.00,678.00,AA,13930,ORD,14100,PHL,10
59.00,7977.00,1307.00,DL,15304,TPA,13487,MSP,1
59.00,7982.00,1192.00,AA,11298,DFW,11278,DCA,4
59.00,7984.00,1671.00,US,14107,PHX,11433,DTW,6
59.00,8004.00,237.00,AA,15370,TUL,11298,DFW,11
59.00,8004.00,563.00,NK,12953,LGA,13577,MYR,3
59.00,8041.00,1068.00,CO,14635,RSW,11618,EWR,6
59.00,8052.00,1671.00,US,14107,PHX,11066,CMH,4
59.00,8054.00,2521.00,US,14100,PHL,14771,SFO,6
59.00,8057.00,2369.00,US,14100,PHL,14679,SAN,4
59.00,8059.00,2176.00,US,12889,LAS,14100,PHL,1
59.00,8064.00,1310.00,DL,13487,MSP,13204,MCO,7
59.00,8079.00,1830.00,AA,13930,ORD,14831,SJC,12
59.00,8098.00,2553.00,AS,13204,MCO,14747,SEA,11
59.00,8099.00,1515.00,UA,13930,ORD,12889,LAS,3
59.00,8138.00,563.00,NK,13577,MYR,12953,LGA,4
59.00,8146.00,1464.00,AA,14771,SFO,11298,DFW,9
59.00,8150.00,361.00,US,10821,BWI,11057,CLT,9
59.00,8179.00,1024.00,F9,11292,DEN,14747,SEA,9
59.00,8179.00,2446.00,DL,14679,SAN,12478,JFK,7
59.00,8183.00,1830.00,AA,14831,SJC,13930,ORD,11
59.00,8185.00,425.00,DL,13495,MSY,10397,ATL,5
59.00,8191.00,1085.00,NK,11433,DTW,14635,RSW,2
59.00,8206.00,2378.00,US,14747,SEA,14100,PHL,11
59.00,8221.00,2401.00,AS,14747,SEA,11618,EWR,11
59.00,8225.00,545.00,DL,10397,ATL,14027,PBI,7
59.00,8272.00,1489.00,US,14107,PHX,12339,IND,6
59.00,8305.00,2845.00,US,14107,PHX,13830,OGG,5
59.00,8319.00,2553.00,AS,14747,SEA,13204,MCO,11
59.00,8320.00,1754.00,UA,11292,DEN,10721,BOS,2
59.00,8322.00,853.00,CO,12266,IAH,13204,MCO,8
59.00,8344.00,1830.00,AA,13930,ORD,14831,SJC,9
59.00,8349.00,1830.00,AA,13930,ORD,14831,SJC,11
59.00,8354.00,1874.00,CO,12266,IAH,14747,SEA,11
59.00,8358.00,2401.00,AS,11618,EWR,14747,SEA,6
59.00,8372.00,237.00,AA,11298,DFW,15370,TUL,5
59.00,8374.00,2153.00,US,12478,JFK,14107,PHX,6
59.00,8377.00,920.00,US,15304,TPA,14100,PHL,11
59.00,8428.00,1379.00,CO,12266,IAH,12892,LAX,4
59.00,8452.00,1674.00,AA,14843,SJU,10721,BOS,4
59.00,8484.00,622.00,UA,10821,BWI,13930,ORD,7
59.00,8487.00,304.00,US,14679,SAN,14107,PHX,5
59.00,8499.00,1825.00,CO,12889,LAS,11042,CLE,11
59.00,8504.00,2401.00,AS,14747,SEA,11618,EWR,6
59.00,8505.00,957.00,DL,11433,DTW,13204,MCO,9
59.00,8508.00,2329.00,AS,14747,SEA,11278,DCA,9
59.00,8512.00,937.00,AS,10800,BUR,14747,SEA,7
59.00,8526.00,2521.00,US,14100,PHL,14771,SFO,11
59.00,8528.00,1005.00,UA,13930,ORD,13204,MCO,5
59.00,8532.00,1107.00,AA,15024,STT,13303,MIA,9
59.00,8557.00,2133.00,US,14107,PHX,11618,EWR,6
59.00,8567.00,937.00,AS,14747,SEA,10800,BUR,7
59.00,8589.00,758.00,UA,12264,IAD,13204,MCO,9
59.00,8617.00,680.00,DL,13487,MSP,11292,DEN,7
59.00,8631.00,1107.00,AS,14107,PHX,14747,SEA,3
59.00,8641.00,1334.00,CO,12266,IAH,13891,ONT,7
59.00,8653.00,2446.00,DL,12478,JFK,14679,SAN,8
59.00,8661.00,368.00,DL,14869,SLC,12889,LAS,3
59.00,8665.00,2486.00,DL,12892,LAX,13830,OGG,9
59.00,8707.00,2369.00,US,14100,PHL,14679,SAN,10
59.00,8712.00,1464.00,AA,11298,DFW,14771,SFO,9
59.00,8716.00,2227.00,CO,11618,EWR,12889,LAS,11
59.00,8717.00,2421.00,DL,12478,JFK,14747,SEA,5
59.00,8741.00,581.00,NK,10397,ATL,11697,FLL,1
59.00,8757.00,1400.00,CO,11618,EWR,12266,IAH,6
59.00,8829.00,2401.00,AS,14747,SEA,11618,EWR,9
59.00,8845.00,2165.00,AA,11298,DFW,14843,SJU,2
59.00,8870.00,2433.00,CO,11618,EWR,14057,PDX,9
59.00,8884.00,1979.00,DL,11433,DTW,12892,LAX,12
59.00,8913.00,1024.00,CO,11618,EWR,14027,PBI,6
59.00,8913.00,1091.00,CO,12266,IAH,11042,CLE,8
59.00,8926.00,1830.00,AA,13930,ORD,14831,SJC,6
59.00,8940.00,361.00,US,11057,CLT,10821,BWI,11
59.00,8940.00,622.00,UA,10821,BWI,13930,ORD,4
59.00,8941.00,1024.00,CO,14027,PBI,11618,EWR,6
59.00,8955.00,1989.00,DL,14869,SLC,12478,JFK,3
59.00,8966.00,1276.00,DL,13487,MSP,14107,PHX,10
59.00,8980.00,2248.00,DL,12889,LAS,12478,JFK,2
59.00,8982.00,1989.00,DL,14869,SLC,12478,JFK,1
59.00,8990.00,1825.00,CO,11042,CLE,12889,LAS,7
59.00,8991.00,679.00,UA,14747,SEA,14771,SFO,9
59.00,9015.00,2053.00,CO,11042,CLE,12892,LAX,8
59.00,9017.00,2504.00,AA,12758,KOA,12892,LAX,7
59.00,9056.00,1024.00,F9,14747,SEA,11292,DEN,9
59.00,9063.00,1593.00,AA,12892,LAX,15016,STL,3
59.00,9078.00,1979.00,DL,12892,LAX,11433,DTW,6
59.00,9100.00,1619.00,F9,11292,DEN,12953,LGA,7
59.00,9101.00,689.00,DL,14869,SLC,14747,SEA,11
59.00,9119.00,1830.00,AA,14831,SJC,13930,ORD,6
59.00,9122.00,1737.00,CO,14107,PHX,11042,CLE,4
59.00,9136.00,1989.00,DL,12478,JFK,14869,SLC,1
59.00,9150.00,2518.00,DL,10299,ANC,13487,MSP,4
59.00,9181.00,1979.00,US,11278,DCA,14107,PHX,10
59.00,9186.00,1416.00,DL,13487,MSP,14635,RSW,1
59.00,9208.00,589.00,UA,12264,IAD,13930,ORD,6
59.00,9236.00,1222.00,CO,12266,IAH,12889,LAS,1
59.00,9264.00,2253.00,UA,12264,IAD,14679,SAN,3
59.00,9269.00,853.00,CO,13204,MCO,12266,IAH,1
59.00,9287.00,2165.00,AA,14843,SJU,11298,DFW,9
59.00,9293.00,1557.00,US,11292,DEN,14100,PHL,11
59.00,9304.00,1024.00,CO,14027,PBI,11618,EWR,7
59.00,9314.00,1723.00,UA,14679,SAN,13930,ORD,2
59.00,9327.00,2369.00,US,14679,SAN,14100,PHL,10
59.00,9332.00,1076.00,NK,11697,FLL,12953,LGA,5
59.00,9375.00,305.00,CO,13495,MSY,12266,IAH,10
59.00,9412.00,1024.00,CO,14027,PBI,11618,EWR,8
59.00,9429.00,304.00,US,14107,PHX,14679,SAN,5
59.00,9461.00,2918.00,US,12173,HNL,14107,PHX,12
59.00,9527.00,2918.00,US,12173,HNL,14107,PHX,5
59.00,9534.00,1825.00,CO,12889,LAS,11042,CLE,3
59.00,9552.00,2504.00,AA,12892,LAX,12758,KOA,7
59.00,9568.00,2176.00,US,12889,LAS,14100,PHL,9
59.00,9582.00,853.00,UA,11292,DEN,14679,SAN,5
59.00,9601.00,1848.00,US,13204,MCO,14107,PHX,6
59.00,9605.00,2518.00,DL,13487,MSP,10299,ANC,4
59.00,9624.00,728.00,US,11057,CLT,10721,BOS,4
59.00,9641.00,1107.00,AA,13303,MIA,15024,STT,8
59.00,9657.00,936.00,US,11298,DFW,11057,CLT,7
59.00,9697.00,1848.00,US,13204,MCO,14107,PHX,3
59.00,9700.00,2486.00,DL,13830,OGG,12892,LAX,9
59.00,9751.00,689.00,DL,14869,SLC,14747,SEA,6
59.00,9778.00,936.00,US,11057,CLT,11298,DFW,7
59.00,9845.00,1739.00,UA,13930,ORD,14057,PDX,12
59.00,9858.00,1024.00,CO,11618,EWR,14027,PBI,8
59.00,9901.00,2486.00,AA,13830,OGG,12892,LAX,7
59.00,9946.00,936.00,US,11298,DFW,11057,CLT,6
59.00,9949.00,1024.00,CO,11618,EWR,14027,PBI,7
59.00,10053.00,2556.00,DL,12173,HNL,12892,LAX,10
59.00,10101.00,2306.00,UA,14747,SEA,12264,IAD,12
59.00,10181.00,1269.00,DL,10140,ABQ,10397,ATL,6
59.00,10257.00,2486.00,AA,12892,LAX,13830,OGG,7
59.00,10259.00,991.00,UA,14057,PDX,11292,DEN,8
59.00,10383.00,581.00,NK,11697,FLL,10397,ATL,1
59.00,10391.00,2918.00,US,14107,PHX,12173,HNL,12
59.00,10541.00,1107.00,AA,13303,MIA,15024,STT,10
59.00,10808.00,862.00,UA,11292,DEN,12892,LAX,11
59.00,10816.00,2556.00,DL,12173,HNL,12892,LAX,9
59.00,10877.00,2556.00,DL,12892,LAX,12173,HNL,9
59.00,10899.00,594.00,DL,10397,ATL,11433,DTW,12
59.00,11099.00,305.00,CO,13495,MSY,12266,IAH,3
59.00,11191.00,1745.00,AA,13930,ORD,12892,LAX,9
59.00,11257.00,2556.00,DL,12892,LAX,12173,HNL,10
59.00,11309.00,1635.00,CO,14771,SFO,12266,IAH,9
59.00,11380.00,1747.00,DL,10397,ATL,12889,LAS,11
59.00,11422.00,1745.00,AA,12892,LAX,13930,ORD,10
59.00,11479.00,1197.00,AA,13303,MIA,13930,ORD,10
59.00,11679.00,1222.00,CO,12266,IAH,12889,LAS,8
59.00,11710.00,2556.00,DL,12173,HNL,12892,LAX,4
59.00,11716.00,967.00,UA,11292,DEN,14771,SFO,4
59.00,11800.00,1635.00,CO,14771,SFO,12266,IAH,11
59.00,11881.00,2585.00,AA,13303,MIA,14771,SFO,4
59.00,11948.00,1197.00,AA,13930,ORD,13303,MIA,10
59.00,11992.00,1399.00,DL,14747,SEA,13487,MSP,9
59.00,12010.00,1276.00,DL,13487,MSP,14107,PHX,1
59.00,12030.00,3784.00,AA,11298,DFW,12173,HNL,11
59.00,12140.00,2585.00,AA,14771,SFO,13303,MIA,4
59.00,12168.00,2454.00,CO,11618,EWR,12892,LAX,8
59.00,12206.00,2556.00,UA,12173,HNL,12892,LAX,11
59.00,12299.00,2556.00,UA,12892,LAX,12173,HNL,11
59.00,12359.00,2454.00,CO,12892,LAX,11618,EWR,8
59.00,12453.00,2342.00,AA,13303,MIA,12892,LAX,1
59.00,13124.00,2182.00,DL,14747,SEA,10397,ATL,8
59.00,13207.00,888.00,UA,13930,ORD,11292,DEN,12
59.00,13439.00,2182.00,DL,14747,SEA,10397,ATL,6
59.00,14085.00,2556.00,HA,12173,HNL,12892,LAX,4
59.00,17988.00,2399.00,UA,12173,HNL,14771,SFO,5
59.00,18166.00,2399.00,UA,14771,SFO,12173,HNL,5
60.00,0.00,85.00,FX,10821,BWI,14704,SBY,8
60.00,0.00,85.00,FX,10821,BWI,14704,SBY,9
60.00,0.00,85.00,FX,14704,SBY,10821,BWI,8
60.00,0.00,94.00,FX,12363,IPL,14679,SAN,2
60.00,0.00,128.00,FX,14711,SCE,14122,PIT,1
60.00,0.00,128.00,FX,15380,TVC,11986,GRR,2
60.00,0.00,169.00,FX,11618,EWR,10821,BWI,7
60.00,0.00,184.00,FX,13796,OAK,15601,VIS,9
60.00,0.00,289.00,KO,10245,AKN,10299,ANC,6
60.00,0.00,324.00,FX,13244,MEM,10562,BFM,10
60.00,0.00,337.00,KE,12892,LAX,14771,SFO,6
60.00,0.00,337.00,KE,12892,LAX,14771,SFO,8
60.00,0.00,432.00,FX,11298,DFW,13244,MEM,12
60.00,0.00,946.00,FX,11618,EWR,13244,MEM,8
60.00,0.00,946.00,FX,11618,EWR,13244,MEM,9
60.00,0.00,946.00,FX,11618,EWR,13244,MEM,11
60.00,0.00,946.00,FX,13244,MEM,11618,EWR,9
60.00,0.00,964.00,FX,13244,MEM,12478,JFK,5
60.00,0.00,1798.00,FX,13244,MEM,13796,OAK,2
60.00,0.00,2182.00,KE,10397,ATL,14747,SEA,6
60.00,0.00,3122.00,5X,10299,ANC,14730,SDF,1
60.00,0.00,3153.00,FX,13244,MEM,10299,ANC,4
60.00,0.00,4174.00,FX,13244,MEM,12173,HNL,12
60.00,27.00,16.00,H6,12807,KSM,14234,PQS,8
60.00,34.00,110.00,3E,11288,DEC,15016,STL,2
60.00,46.00,14.00,H6,12807,KSM,13434,MOU,10
60.00,48.00,14.00,H6,12807,KSM,13434,MOU,7
60.00,50.00,17.00,X4,12175,HNS,14797,SGY,4
60.00,62.00,182.00,K5,12190,HOT,13244,MEM,9
60.00,64.00,26.00,2E,12184,HOM,12649,KEB,9
60.00,64.00,26.00,H6,10304,ANI,12719,KLG,7
60.00,68.00,182.00,K5,13244,MEM,12190,HOT,9
60.00,73.00,3.00,2E,12649,KEB,14088,PGM,10
60.00,75.00,182.00,K5,12190,HOT,13244,MEM,7
60.00,103.00,41.00,X4,11997,GST,12523,JNU,7
60.00,103.00,191.00,9K,12932,LEB,12197,HPN,4
60.00,106.00,16.00,4Y (1),10551,BET,10405,ATT,8
60.00,112.00,13.00,4Y (1),10551,BET,12855,KWT,7
60.00,112.00,26.00,H6,12719,KLG,10304,ANI,10
60.00,119.00,14.00,M5,11588,ESD,11762,FRD,5
60.00,119.00,24.00,4Y (1),12831,KUK,10551,BET,7
60.00,124.00,26.00,9K,13541,MVY,12250,HYA,5
60.00,128.00,191.00,9K,12197,HPN,12932,LEB,5
60.00,134.00,30.00,9K,10154,ACK,13541,MVY,2
60.00,134.00,71.00,GV,12853,KWN,10551,BET,3
60.00,137.00,16.00,4Y (1),10551,BET,12709,KKI,5
60.00,150.00,13.00,4Y (1),10551,BET,12855,KWT,9
60.00,153.00,100.00,K5,14057,PDX,13890,ONP,1
60.00,155.00,23.00,4Y (1),13770,NUP,10551,BET,6
60.00,161.00,16.00,4Y (1),10405,ATT,10551,BET,5
60.00,164.00,53.00,VD,11126,CPX,14819,SIG,11
60.00,167.00,100.00,K5,14057,PDX,13890,ONP,3
60.00,172.00,191.00,9K,12197,HPN,12932,LEB,7
60.00,175.00,24.00,4Y (1),12831,KUK,10551,BET,11
60.00,176.00,276.00,ZK,11711,FMN,14237,PRC,4
60.00,177.00,186.00,ZK,15601,VIS,13891,ONT,3
60.00,184.00,100.00,K5,13890,ONP,14057,PDX,3
60.00,188.00,40.00,3M,12494,JHW,10557,BFD,4
60.00,192.00,53.00,VD,14819,SIG,11126,CPX,11
60.00,193.00,40.00,3M,12494,JHW,10557,BFD,9
60.00,201.00,32.00,KAT,10245,AKN,14468,RBH,7
60.00,202.00,0.00,M5,13002,LKE,13002,LKE,6
60.00,210.00,100.00,K5,13890,ONP,14057,PDX,4
60.00,214.00,43.00,ZK,11867,GCK,11283,DDC,7
60.00,224.00,43.00,ZK,11867,GCK,11283,DDC,4
60.00,232.00,127.00,4W,11630,FAI,15124,TAL,5
